instance,n,cpu_time (s),duplicates time (s),graph time (s),time spent on optimisations (s),time illegal solutions (s),iterations,number_of_runs_for_time_data,number_of_cycles,number_of_duplicates,number_of_covered_tiles,corner_check_hits,edge_pairs_hits,pairs_isolation_hits,sandwich_pairs_hits,sandwich_triple_hits
75dd55b0-d521-4021-8904-539d24c6c983.singles,5,0.001343824,0.00018227084999999997,0.0006575745700000003,1.493e-06,2.3969410000000016e-05,0,100,13,17,8,0,0,0,2,0
75ed0153-7664-4f9d-a8b1-310b40545f9e.singles,5,0.001812559,0.00019489273999999995,0.0005824174499999999,2.164e-06,2.6263150000000003e-05,0,100,12,14,6,0,0,0,1,0
7653b249-8092-41a2-a630-be8fc1815f30.singles,5,0.001638498,0.00019380474999999993,0.00067192353,1.793e-06,2.4431300000000008e-05,0,100,16,16,7,0,0,0,3,0
765d82c1-4c93-4762-acd0-fae0e4641306.singles,5,0.001460279,0.00019680840999999996,0.00149565644,1.703e-06,2.5401039999999996e-05,0,100,91,16,7,0,0,0,1,0
767e2eee-f034-49f6-8264-ef2319b88911.singles,5,0.001716661,0.00018948198000000007,0.00093083615,1.433e-06,0.00034835500999999986,1,100,31,17,6,0,0,0,2,0
767e6f9c-923c-4acb-a4d9-1ed22ee8a591.singles,5,0.001453748,0.00018330663,0.00083035732,1.903e-06,2.438057000000001e-05,0,100,21,18,7,0,0,0,1,0
769de650-8bdf-4ad9-b9de-853e06354d70.singles,5,0.001458926,0.00017820017999999995,0.00021209081,1.623e-06,2.3939099999999996e-05,0,100,1,15,8,0,0,0,2,0
76b39d06-5ef6-4061-824a-6f1f87b9662d.singles,5,0.001431589,0.00018473971000000002,0.0025174742199999996,1.853e-06,2.4522720000000003e-05,0,100,205,18,7,0,0,2,2,0
770e4069-fbb6-48fc-9e33-be53bc81281f.singles,5,0.001380559,0.00018143568000000005,0.0003448471200000001,1.593e-06,2.410354e-05,0,100,4,15,7,0,0,1,2,0
772d6694-113d-4b90-a553-bd4d00673dc6.singles,5,0.001364361,0.00018030746999999996,0.0008490070100000001,1.573e-06,2.5925179999999985e-05,0,100,23,18,7,0,0,0,0,0
776a5580-0674-4e85-883c-df283b928bc1.singles,5,0.001500485,0.00018465813,0.0013022160100000005,1.423e-06,2.694427e-05,0,100,59,19,8,0,0,1,1,0
779529ed-0ef5-44ee-8388-f845c825b1be.singles,5,0.001343701,0.00018591642000000006,0.00064317175,1.613e-06,2.440708e-05,0,100,13,16,7,0,0,0,2,0
77a9adc0-1d1b-40ad-b932-9f4385029c85.singles,5,0.001432077,0.00018790862000000002,0.0006721393800000004,1.623e-06,2.45483e-05,0,100,15,16,8,2,0,1,3,0
786a4a76-b54e-4010-81b7-a3807036c856.singles,5,0.00167889,0.00018392373,0.0007094563700000002,1.773e-06,2.6438630000000007e-05,0,100,18,17,7,0,0,0,3,0
787c0626-5336-43a2-b736-56925e707494.singles,5,0.001828133,0.00018336119000000002,0.0007152250599999999,1.834e-06,0.00034902865000000004,1,100,16,17,8,0,0,0,2,0
7884c79b-2a2c-4204-8d17-fd87a87b3fec.singles,5,0.001731599,0.00018548863999999997,0.0012821919400000002,1.453e-06,0.00031837427,1,100,69,18,8,0,0,0,1,0
79d2178d-9cdf-4a30-b3da-c1b9be525c76.singles,5,0.002129229,0.00018746183000000006,0.0008296630799999999,1.893e-06,0.0006576015199999999,2,100,30,17,7,0,0,0,1,0
79ecd2a6-badc-48cf-b68e-fb183392b8ed.singles,5,0.001407454,0.00018224059000000004,0.0006597328800000001,1.553e-06,2.4356450000000013e-05,0,100,15,16,7,0,0,0,1,0
7a0c1028-cb12-47ed-a52c-7d5654b8e611.singles,5,0.00272321,0.00018675485000000007,0.0006399007999999997,1.533e-06,0.0011843565100000005,3,100,13,15,8,0,0,0,0,0
7a24cb57-4bef-405b-bd2a-b06b0883c5c2.singles,5,0.001515675,0.00018981850000000003,0.00046681123000000025,1.643e-06,2.5177659999999995e-05,0,100,12,11,6,0,0,0,1,1
7a2531e0-4be5-40d1-848d-2891abdf6976.singles,5,0.001401359,0.00018056021,0.00038865700000000004,1.413e-06,2.5164469999999997e-05,0,100,5,14,6,0,0,1,1,0
7ac142ba-1042-4d73-b0f2-115ac8d99dba.singles,5,0.001702609,0.00018419660999999994,0.0005419411099999999,1.402e-06,0.0003368811999999998,1,100,13,14,6,0,0,0,2,0
7af45296-97e4-4730-b32a-84df2d41d33b.singles,5,0.001385319,0.00018415839000000006,0.00035426931,1.373e-06,2.7004829999999988e-05,0,100,4,13,6,0,0,0,2,0
7afdc86b-341f-403c-92ce-1d34c877d4e6.singles,5,0.004011392,0.00019007057999999996,0.0009836412000000002,1.423e-06,0.0010332321699999998,2,100,31,18,8,0,0,0,2,0
7b16debb-aa3b-42b1-afe3-f971d71b6167.singles,5,0.001952169,0.00018472171999999994,0.0008287930099999997,4.188e-06,0.00034856296,1,100,24,17,7,0,0,1,3,0
7b9b6a76-753f-4b93-9833-593a58adf4da.singles,5,0.001402461,0.00018690052,0.0007065694800000002,1.693e-06,2.4591599999999983e-05,0,100,16,16,7,0,0,0,1,0
7beff0a0-199f-446b-abe4-7bdb3784b460.singles,5,0.001321159,0.00019175774999999993,0.00029754554999999994,1.322e-06,2.6492419999999995e-05,0,100,3,12,5,0,0,0,0,0
7c279bba-4842-431d-be2a-4b8b3d733ad0.singles,5,0.001337911,0.00017877912999999995,0.00043776536,1.383e-06,2.378441e-05,0,100,8,15,7,0,0,0,1,0
7c4a01c3-54ab-438a-913b-3c395f7905da.singles,5,0.001838819,0.00018222184000000005,0.0005624479299999999,2.534e-06,0.00035480035000000007,1,100,13,15,6,0,0,0,1,0
7c73c584-2561-42a9-befa-0218f7caab64.singles,5,0.001432582,0.00018100064999999999,0.00063964989,1.513e-06,2.391021e-05,0,100,12,17,7,0,0,0,1,0
7c79397d-9d37-42f3-b8b6-39279c7c7688.singles,5,0.001405921,0.00018131435,0.00049554805,1.543e-06,2.403815e-05,0,100,10,15,7,0,0,0,1,0
7cee6de5-ba73-4396-b6e7-31ea69ee475e.singles,5,0.001329539,0.00018959103999999992,0.0006421974899999999,1.473e-06,2.5684579999999986e-05,0,100,20,15,7,0,0,0,0,1
7d0267ae-7a1d-4688-9e99-27cfae468d83.singles,5,0.001327786,0.00018307434000000005,0.00100386197,1.913e-06,2.419011e-05,0,100,15,17,7,0,0,0,1,0
7d1426ce-acd9-41f2-8179-e29f80ccd584.singles,5,0.001371368,0.00018254140999999992,0.00074903101,1.653e-06,2.4242569999999995e-05,0,100,19,18,7,0,0,0,1,0
7d394828-18d0-49d7-8e7c-d5cd3703683d.singles,5,0.002006514,0.00018596448000000008,0.0011700675099999996,1.413e-06,0.00034901276,1,100,47,17,8,0,0,0,1,1
7d6aed65-0524-4a77-b7ad-6be0ac506221.singles,5,0.001485317,0.00018191823,0.0003975470599999999,1.422e-06,2.473905e-05,0,100,5,16,7,0,0,1,1,0
7d6e76b6-61a4-439d-94c5-2296ff0bf6ba.singles,5,0.001442002,0.00018265749999999998,0.0007141444700000002,1.593e-06,2.4255160000000005e-05,0,100,17,17,7,0,0,0,1,0
7d82aa22-9ce1-4389-ad17-c448123068d6.singles,5,0.001372129,0.00018463775999999997,0.00048805784,1.633e-06,2.6403759999999976e-05,0,100,13,14,7,0,0,1,2,0
7de3986b-0519-4644-97b6-fa2fffe1607c.singles,5,0.001482026,0.00018167089999999997,0.00021999086999999992,2.695e-06,2.4221660000000003e-05,0,100,1,14,8,0,0,0,2,0
7e04afcf-5b3a-4aa4-a706-fe0f55d85a08.singles,5,0.001528573,0.00018655435000000003,0.0008125258899999998,3.196e-06,2.4657570000000017e-05,0,100,30,16,7,0,0,0,0,0
7e1b8e7c-dafc-4eff-88ad-7c3d90140dd8.singles,5,0.003448154,0.00018966856999999996,0.0004824479399999999,1.673e-06,0.0017217715299999994,3,100,9,15,7,0,0,0,2,0
7e346fbe-70b9-4af5-ad8a-40cc6429905e.singles,5,0.001566756,0.00019743359000000006,0.0009705483100000002,1.973e-06,2.430161000000001e-05,0,100,30,18,7,0,0,0,1,0
7e35c239-a5b8-4ef2-b434-befed8b4f8c1.singles,5,0.00146906,0.00018221377000000012,0.00111539072,1.392e-06,2.468127000000001e-05,0,100,42,17,7,0,0,0,1,0
7e42009f-3529-4566-9421-9e9ddd447683.singles,5,0.002020712,0.0001905739499999999,0.0006784782900000001,4.288e-06,2.4324089999999996e-05,0,100,23,15,7,0,0,2,4,0
7e7ab76d-0a5b-4786-8b85-84eba9fdf9d7.singles,5,0.002315715,0.00018176229000000003,0.0005960353499999999,2.364e-06,2.426917e-05,0,100,12,18,8,0,0,0,1,0
7e803c2a-c7ff-4eae-b198-8101cbc5ce40.singles,5,0.002660907,0.00019433632,0.0010832643199999998,3.266e-06,2.4619219999999977e-05,0,100,50,18,8,0,0,1,1,0
7ef02898-601d-41cf-84c8-0dcc8084c811.singles,5,0.002827741,0.00018745988000000012,0.0005419142599999998,4.247e-06,2.4913830000000007e-05,0,100,9,15,7,0,0,1,1,0
7ef13750-9c4e-4733-b140-48e91db9f0ea.singles,5,0.001772742,0.00018356271999999993,0.0007542504600000003,1.773e-06,2.4303989999999992e-05,0,100,22,16,7,0,0,0,1,0
7ef3e024-f5c6-4d9f-bc73-100b16f63197.singles,5,0.001464057,0.0001888495499999999,0.0021432271900000003,1.443e-06,2.490791e-05,0,100,160,18,8,0,0,0,1,0
7f2e91a5-8f46-4ea9-9800-29efdd67e958.singles,5,0.001590253,0.00018323427999999997,0.0008949028199999999,1.512e-06,2.4337269999999996e-05,0,100,32,17,7,0,0,0,2,0
7f6cb77f-0d31-4dfc-abcd-62d26898d8f0.singles,5,0.001392203,0.00018204413999999998,0.0008310404900000001,1.473e-06,2.52189e-05,0,100,22,16,6,0,0,0,0,0
7f704e6a-25bb-451f-9548-4f682c8350ea.singles,5,0.001500629,0.00018398031000000002,0.0010901361400000003,1.543e-06,2.6210890000000016e-05,0,100,44,19,7,0,0,0,1,0
7ffc04c2-ea9c-46e1-ae8e-6c37b7978e6c.singles,5,0.001320246,0.00017978115999999996,0.0005767049799999999,1.423e-06,2.4463050000000006e-05,0,100,12,15,7,0,0,1,2,0
800fa136-6a4f-4b3b-a8db-82c151122b59.singles,5,0.001415291,0.0001816528200000001,0.0013763503499999994,1.383e-06,2.3845209999999984e-05,0,100,87,17,8,0,0,1,2,0
805113f0-832f-4d67-a1a0-fcfb15486179.singles,5,0.00145794,0.00019417338999999992,0.0009544968300000003,1.633e-06,2.5358900000000002e-05,0,100,38,16,6,0,0,0,1,0
80778114-ba09-40ed-a7b2-b1bfc33b85a0.singles,5,0.001424017,0.00018226681000000006,0.0005025831599999999,1.413e-06,2.4479979999999998e-05,0,100,9,16,7,0,0,1,1,0
81215e76-bd49-4649-ad38-7860b72af629.singles,5,0.006129103,0.00019766811,0.0008199737100000003,1.603e-06,0.0030750044000000015,5,100,26,17,8,0,0,0,4,0
81579255-15af-4a4e-b001-e85857cf9dd1.singles,5,0.001870498,0.00021424047000000003,0.0006813905900000001,2.184e-06,2.686018e-05,0,100,15,17,7,0,0,0,0,0
81e0ba91-ce5c-4732-bc24-aacfe15a044b.singles,5,0.001622373,0.00018125566000000014,0.0006045313800000001,2.014e-06,2.4614940000000003e-05,0,100,16,14,6,0,0,0,1,0
8221f535-5dc7-4eb1-8970-34d3f9ce74da.singles,5,0.001339751,0.0001932686,0.0006363709000000002,1.402e-06,2.4931570000000012e-05,0,100,16,14,7,0,0,0,0,1
8227a93c-4f1f-4cf9-abab-912db0e4a13f.singles,5,0.002143928,0.00018147384999999994,0.00087131891,1.423e-06,2.5463670000000003e-05,0,100,32,16,6,0,0,0,0,0
825a96af-1a02-42e7-bd34-001c787a63cf.singles,5,0.00137894,0.00017958539999999998,0.0003726704000000001,1.653e-06,2.4651460000000007e-05,0,100,6,13,6,0,0,0,1,0
828d8771-d116-4f53-af27-0f83aab17d68.singles,5,0.001800409,0.00018458420999999995,0.00143612827,1.473e-06,0.00034503352,1,100,91,17,7,0,0,1,1,0
82b2187a-8629-4390-93f7-5334e5e49cf2.singles,5,0.001313112,0.00018376370000000006,0.0008665776000000004,1.453e-06,2.4332409999999995e-05,0,100,30,14,7,0,0,1,1,1
82b6257a-bfaf-4ed8-9d24-5e2b27797cb1.singles,5,0.001325017,0.00018348323999999993,0.00143638362,1.432e-06,2.4360170000000002e-05,0,100,90,18,8,0,0,1,2,0
82bd11b6-d103-43c4-9d69-2f2d44f153ac.singles,5,0.001601088,0.00018246989999999997,0.0011097978599999996,1.944e-06,2.366664e-05,0,100,62,16,8,0,0,0,1,0
83092457-4cbd-40f8-bb4e-bec6d3a2fff4.singles,5,0.001418813,0.00018218937,0.0009140519000000001,1.613e-06,2.505718e-05,0,100,32,15,7,0,0,0,2,0
8338e6e5-2613-4504-94a9-c8ccd1630c14.singles,5,0.002114548,0.00018320784000000004,0.0006014314799999997,1.623e-06,0.0003418160700000001,1,100,13,16,6,0,0,0,1,0
8340c4e5-2ab8-466f-bc84-b1b2d4e8f3ef.singles,5,0.001424277,0.00017960607000000011,0.00026238275,1.583e-06,2.391407e-05,0,100,2,16,8,0,0,0,2,0
8351da98-cd04-420c-b39e-99f095fba835.singles,5,0.001384187,0.00018497507000000003,0.00062239928,1.603e-06,2.5502449999999995e-05,0,100,12,16,6,0,0,0,2,0
835ca56f-8dbc-46e3-9721-9be78dfce7ae.singles,5,0.001430554,0.00019027482999999995,0.0005991883199999999,2.625e-06,2.5664960000000003e-05,0,100,12,15,6,0,0,0,1,0
836022a7-a4f1-4a6f-a468-6136eb743d5f.singles,5,0.001365547,0.0001905259400000001,0.00049667791,1.493e-06,2.565828999999999e-05,0,100,9,14,6,0,0,0,1,0
83761cd9-f8ea-4e7f-88fe-3f8816c09b19.singles,5,0.001355358,0.00018187417999999993,0.0014106839100000005,1.413e-06,2.411834000000001e-05,0,100,91,15,7,0,0,1,1,0
83ea36cc-e963-4962-9d6b-9aed2a9e2130.singles,5,0.001392333,0.00018356320999999995,0.00057286973,1.483e-06,2.5220850000000008e-05,0,100,14,14,6,0,0,0,2,0
83ed42e2-30d6-4f79-8cad-cdd2fe5d7f0d.singles,5,0.001383745,0.00018556259,0.0007295674299999998,1.894e-06,2.4938579999999994e-05,0,100,16,17,7,0,0,0,1,0
84616872-08a1-4c0f-979f-d80c813572b8.singles,5,0.001494538,0.00018103215,0.00038849170999999996,1.763e-06,2.4062429999999994e-05,0,100,6,12,7,0,0,0,0,1
84dfe7fd-870f-4e99-b1cc-1569ef9d03e9.singles,5,0.001645763,0.00018458509000000004,0.00048274739999999987,1.923e-06,2.6498789999999994e-05,0,100,12,14,7,0,0,0,1,0
853b29c2-e355-4876-a0e0-9150fe1be512.singles,5,0.001666574,0.00018950962000000005,0.0009959842299999998,2.084e-06,2.578221e-05,0,100,35,17,7,0,0,1,1,0
857b9f3d-e5d4-44bd-ba06-1d5b059a1797.singles,5,0.002013987,0.00019300949,0.00129833486,2.004e-06,2.595198e-05,0,100,59,18,7,0,0,0,1,0
859ae7e2-842b-4fac-8356-7495132d6f4a.singles,5,0.002427786,0.00018292272999999998,0.0002247571700000001,2.134e-06,2.4327880000000007e-05,0,100,1,14,8,0,0,1,0,1
85e50d08-092c-4387-8dff-ccc0201d5280.singles,5,0.001645984,0.00019754051999999996,0.0011185607700000002,2.505e-06,2.4512810000000008e-05,0,100,38,18,7,0,0,0,1,0
85ffe68d-6cac-4dd9-823f-3c87ad870cfb.singles,5,0.00143379,0.0001951035699999999,0.0005332814299999998,1.483e-06,2.4457960000000006e-05,0,100,10,17,8,0,0,0,2,0
86806004-cad8-4aed-9e4e-ea818a8e37e5.singles,5,0.002443836,0.00020017197999999992,0.0006160818700000001,1.553e-06,0.00042621365,1,100,12,14,7,0,0,1,2,0
86a5d1e2-d4b5-4dab-9f95-1823189b58ab.singles,5,0.002502921,0.00018783617000000006,0.0005631988800000001,2.555e-06,0.0003407895100000001,1,100,13,17,8,0,0,1,2,0
8715dbbb-ea6c-42f8-9d25-bed5cc1008ad.singles,5,0.001869378,0.00018156935000000006,0.0008190638099999999,1.714e-06,2.4081719999999988e-05,0,100,29,17,8,0,0,1,1,0
87638fee-4029-48ee-a13d-7e260f26ac21.singles,5,0.002039231,0.00018829473999999993,0.00055659558,1.633e-06,0.00047271107,1,100,11,16,7,0,0,0,1,0
877a97b5-2a88-49e9-a74a-e7eeb76c758c.singles,5,0.001408318,0.00018476526999999996,0.0010415099900000003,1.643e-06,2.452984999999999e-05,0,100,35,18,7,0,0,0,2,0
877c42b9-babf-470d-9a6d-40be7b5a86c1.singles,5,0.002479857,0.00018640580000000003,0.00040741265,1.773e-06,0.0006773530200000004,2,100,7,13,6,0,0,1,3,0
87ddc0d8-918f-46d1-8aa8-8f6a17c53ea6.singles,5,0.0018424,0.00019454246999999993,0.00054878698,2.655e-06,2.605980999999999e-05,0,100,13,14,7,0,0,0,1,0
886a8ea1-9602-4826-b6b1-cb2f84757222.singles,5,0.00154713,0.00018182410000000003,0.00033034157000000016,1.714e-06,2.4775329999999992e-05,0,100,4,14,6,0,0,2,1,0
88fd4cb0-4ec6-4024-95b1-5ccf9d5a8c5b.singles,5,0.001532306,0.00018467026000000008,0.0005018255300000003,2.695e-06,2.4802650000000006e-05,0,100,10,12,7,0,0,0,0,1
8956830f-dbff-4781-ab22-3100c56bc24d.singles,5,0.001473349,0.00018190067999999994,0.0003540524800000001,1.583e-06,2.503056e-05,0,100,4,14,6,0,0,1,1,0
8a7f165c-d542-4db3-b578-3b081599781f.singles,5,0.001469296,0.00018239767999999996,0.0009692348699999998,1.513e-06,2.4651859999999994e-05,0,100,33,18,7,0,0,0,1,0
8add9fe8-c767-47eb-b52a-d21b415c8e2f.singles,5,0.001389812,0.00018422141000000005,0.0007415166500000002,1.403e-06,2.4599970000000003e-05,0,100,18,17,8,0,0,0,2,0
8ae144af-4b43-46c4-825b-79c6bc3ce69b.singles,5,0.002453234,0.0001959779200000001,0.0005461086699999999,1.353e-06,0.0009434835,2,100,10,15,7,0,0,0,1,0
8b2f4df6-a57e-4e8a-ab26-079dd2fd27f4.singles,5,0.00144985,0.00017969123999999996,0.0006904665299999999,1.493e-06,2.4099909999999993e-05,0,100,20,17,7,0,0,0,2,0
8baab695-e978-4c9c-b7d3-a8434ef4e67f.singles,5,0.001338886,0.00018326358999999997,0.0005180629100000002,1.363e-06,2.5762429999999995e-05,0,100,9,13,7,0,0,0,1,0
8c9fccdd-4cb7-42b4-999d-387a88ecd573.singles,5,0.001332311,0.00018217844999999995,0.0005485087300000002,1.363e-06,2.4896669999999983e-05,0,100,11,16,6,0,0,0,2,0
8cd1b369-4ac7-4d25-aebf-c9420b02d22e.singles,5,0.001641598,0.00018494055,0.00099437032,1.593e-06,2.4339330000000008e-05,0,100,38,16,7,0,0,0,2,0
8ce07267-e0ac-46a1-819b-c43963d00596.singles,5,0.001825859,0.00018648949999999998,0.0004616785499999998,1.543e-06,0.00035036596999999986,1,100,7,14,7,0,0,0,2,0
8d20a05b-4ec4-46fc-8c96-cc21dc3d8cfd.singles,5,0.001639398,0.00018275850999999998,0.0008760273699999999,2.805e-06,2.405899e-05,0,100,31,16,7,0,0,0,2,0
8d941c9f-cbcd-46cc-93db-ff28bdee84b2.singles,5,0.002171288,0.00018512168999999999,0.00044562760999999993,1.523e-06,0.0007165466399999999,2,100,8,15,7,0,0,1,1,0
8dddc7b0-bc7c-469e-aff5-b54e35266d28.singles,5,0.001426646,0.00018364443000000002,0.0006156606000000003,1.433e-06,2.526495000000001e-05,0,100,13,17,7,0,0,0,0,0
8e516bea-b93e-4432-9912-7880f674d008.singles,5,0.001318796,0.00018923384999999993,0.0005009290799999999,1.453e-06,2.430131000000001e-05,0,100,9,16,7,0,0,0,2,0
8e710648-0378-42b8-891a-3d4fbd2fdb71.singles,5,0.002583927,0.00018918294000000002,0.0007458517000000002,1.423e-06,0.0011079447400000008,2,100,22,16,7,0,0,0,2,0
8e8fe8a7-901a-479c-92ad-bc5526f11fc3.singles,5,0.001400901,0.0001994533,0.0004585446599999999,1.453e-06,2.7088129999999994e-05,0,100,6,14,6,0,0,0,2,0
8e96dac2-767c-4bc9-a986-7248f02e2f44.singles,5,0.001357697,0.00018966011999999998,0.00077107921,1.513e-06,2.4805520000000003e-05,0,100,17,16,7,0,0,1,2,0
8ed1e8ef-8565-496f-80df-22fe7c490e0b.singles,5,0.002379433,0.00018737164,0.00030650694,2.114e-06,0.0008614908199999999,2,100,3,13,7,0,0,0,1,0
8f12a71b-a272-43c8-99ab-22f3a84e8576.singles,5,0.002947245,0.00018681263000000004,0.00036768964000000003,1.643e-06,0.00051642614,1,100,4,16,8,0,0,0,2,0
8f3f8dff-ca66-49da-8bae-18299a0d5ba9.singles,5,0.001571814,0.0001809075699999999,0.00025464045000000014,3.066e-06,2.562834e-05,0,100,2,12,6,0,0,1,1,0
8fe74488-f273-457c-8596-103c124492c3.singles,5,0.001492094,0.0001857854999999999,0.00063672895,1.753e-06,2.5607100000000004e-05,0,100,15,15,6,0,0,0,0,0
909c4ff6-84d5-4015-b3f0-93c9a5e7e2e5.singles,5,0.001344564,0.00018328111999999985,0.0006092982299999997,1.603e-06,2.390730999999999e-05,0,100,15,16,7,0,0,0,0,0
90b66b74-bbc9-49e7-8d53-9e048ad6cb22.singles,5,0.001392207,0.00018344587999999994,0.0005448058600000002,1.423e-06,2.5168959999999993e-05,0,100,14,14,6,0,0,0,1,0
90c25516-373c-44a0-9fd0-219059578956.singles,5,0.001437476,0.00018013910000000004,0.0006242073599999999,1.402e-06,2.381549000000001e-05,0,100,16,16,8,0,0,0,2,0
90f6418d-7f04-4ca5-afa2-39056f23d305.singles,5,0.0017582,0.00018212220000000004,0.0003662953900000001,1.583e-06,0.00034263204999999996,1,100,6,12,6,0,0,0,0,0
914e9794-6da5-481e-a88b-25070a532ba7.singles,5,0.024932765,0.0001984331200000001,0.00064447518,1.593e-06,0.007468626009999998,9,100,15,14,7,0,0,1,2,0
91b438b0-d8f7-47b7-81e4-9bd9a7c7a639.singles,5,0.001547807,0.00018104867000000007,0.00039836957999999994,2.405e-06,2.5582320000000005e-05,0,100,6,12,6,0,0,0,1,1
926c7cf7-ee73-46de-a330-fb31bde039ce.singles,5,0.00168926,0.00019725186,0.0009138328799999998,1.603e-06,2.4775420000000005e-05,0,100,30,17,7,0,0,0,2,0
9273639e-2ce2-479e-bcb0-859f538a04c2.singles,5,0.001519041,0.00018604837,0.0005570712,1.843e-06,2.4935620000000004e-05,0,100,11,14,8,1,0,0,2,0
92961977-c59a-42a2-8b5a-c27130a5a3e9.singles,5,0.001407059,0.00018862572999999995,0.0005084529299999998,1.643e-06,2.5289619999999997e-05,0,100,10,14,6,0,0,0,1,0
92b1f7f0-c289-4d35-a53c-4d28450f5ec9.singles,5,0.00154816,0.00018272451,0.00064258004,1.393e-06,2.4511579999999996e-05,0,100,16,17,7,0,0,0,2,0
92d4fc78-eac3-45ce-8eb8-b917775d49db.singles,5,0.003487242,0.00018362806999999996,0.0008338023899999992,2.094e-06,0.0003375452,1,100,20,17,7,0,0,0,1,0
92f2dcc3-8c3d-410c-a311-78416b2e53e7.singles,5,0.002707323,0.0001807226,0.00020804651000000003,4.729e-06,2.460960999999998e-05,0,100,1,14,7,0,0,0,1,0
92fb8987-f196-4283-953f-80eb130f6004.singles,5,0.002643874,0.00018415874000000002,0.00030036514000000007,2.695e-06,0.0003523247999999999,1,100,3,14,8,1,0,1,3,0
9323c79f-a46a-4530-ac7e-cd107e9b624a.singles,5,0.012108473,0.00019692472000000006,0.0012703220800000003,1.893e-06,0.005255822879999999,6,100,71,16,8,0,0,0,1,0
934cbc92-abce-4f41-8054-517f8f8de0be.singles,5,0.001550474,0.00018279577999999995,0.0001895849,1.924e-06,2.646455000000001e-05,0,100,1,11,7,0,0,0,1,2
93523a01-d531-4e2e-88c4-7a670292f832.singles,5,0.001395747,0.00018334226999999992,0.00027484718000000003,5.31e-06,2.4114079999999995e-05,0,100,3,10,7,0,0,1,1,1
938689ac-9d7e-4bf6-b4f0-1826f968fa7b.singles,5,0.001355339,0.00018160216000000004,0.0003388631899999999,1.423e-06,2.5895629999999992e-05,0,100,4,14,6,0,0,0,2,0
93bc9a6e-8652-4251-a655-313d1920b724.singles,5,0.001366803,0.00018279563000000003,0.00065583179,1.412e-06,2.4952390000000008e-05,0,100,16,16,7,0,0,0,0,0
93df24fe-3f3b-46b5-ba20-645055d40e42.singles,5,0.001835378,0.00018524730000000006,0.001483084559999999,1.383e-06,0.00044326018999999995,1,100,76,18,7,0,0,0,1,0
941ea581-6ce3-482a-9737-1fe5152c62ad.singles,5,0.001359873,0.00018033435000000008,0.0007361361300000005,1.332e-06,2.5581410000000006e-05,0,100,27,15,6,0,0,0,1,0
94839c70-aceb-4a6e-92bd-74eb36525049.singles,5,0.002644985,0.00018752589000000004,0.00028375711,1.432e-06,0.0004583754199999998,1,100,3,13,6,0,0,0,1,0
94ef1d32-b7a4-4fa3-ab5e-1729605cfcef.singles,5,0.001857919,0.00018792332,0.00029651517,1.983e-06,0.00033637655000000007,1,100,3,14,8,0,0,0,1,1
950ed691-bd20-4dc4-a456-e10acefc3b37.singles,5,0.001470228,0.00018293486000000008,0.0005654607199999998,2.415e-06,2.430591e-05,0,100,13,15,7,0,0,0,2,0
95167e0c-065b-4e8c-aca6-9c79175377c1.singles,5,0.001374929,0.00018906252000000008,0.0006338154199999999,1.272e-06,2.522409e-05,0,100,17,14,6,0,0,0,1,0
95542290-15d2-4806-9e3d-2c21a853ba50.singles,5,0.002953156,0.00020981023999999993,0.002443666829999999,1.553e-06,0.0015977171199999995,3,100,205,13,6,0,0,0,3,0
95a282c5-40e6-4da3-8d72-5d6d9fda3c70.singles,5,0.001633365,0.00018051467,0.0006643035900000003,1.973e-06,2.415069e-05,0,100,17,16,7,0,0,0,2,0
96aa6bd8-bee7-45c4-96ad-dc4bc73aa001.singles,5,0.001396105,0.00018209605,0.00042243644000000024,1.764e-06,2.4813880000000012e-05,0,100,6,14,7,0,0,0,3,0
96ab0625-ec78-4cec-89a3-f0bbdde0b81d.singles,5,0.001359845,0.00018773459999999996,0.0015284629000000003,1.583e-06,2.5105719999999994e-05,0,100,75,19,7,0,0,0,3,0
9728b315-8d57-40ea-b56d-2105a635bea7.singles,5,0.001341737,0.0001849526000000001,0.00074761589,1.322e-06,2.470343e-05,0,100,22,17,7,0,0,0,1,0
978157a2-47c5-4601-829a-a8b9bf148c9c.singles,5,0.001343094,0.00018502860999999995,0.0006582794500000002,1.362e-06,2.4187280000000003e-05,0,100,18,16,8,0,0,0,2,0
97d22b88-39a9-4553-8cab-e383dfef438b.singles,5,0.001337895,0.00018346054999999995,0.0008701877700000003,1.412e-06,2.4329119999999992e-05,0,100,31,15,7,0,0,1,1,0
97d5e2bb-024a-4fed-91d0-1ca71000e543.singles,5,0.00232153,0.00018297491999999996,0.0008376845599999999,1.423e-06,0.00036792839,1,100,25,16,7,0,0,0,1,0
98552592-b443-43dc-81dc-df279657ebe4.singles,5,0.001442211,0.00018267417999999998,0.0014961357000000002,1.512e-06,2.3499090000000006e-05,0,100,91,18,8,0,0,1,1,0
98615fe8-5cda-4a4a-9735-1675947a35fc.singles,5,0.001350459,0.00018159647999999997,0.00053505103,1.533e-06,2.4181930000000002e-05,0,100,9,15,7,0,0,0,1,0
98d1c260-5cda-45a6-9f8c-79f14757c1ee.singles,5,0.00183391,0.00018040949999999995,0.0002662392500000001,1.443e-06,2.4426680000000006e-05,0,100,2,16,8,0,0,0,0,0
99732294-5c5f-445d-8258-f011a3670540.singles,5,0.003431373,0.00019079233000000002,0.00038718283000000007,2.284e-06,0.0024623839700000003,4,100,5,14,6,0,0,0,2,0
