instance,n,number of cycles,covered squares,cpu_time (s),solution found
e9478b24-0016-401d-b76d-5376f5c14bb2.singles,5,13,6,1.473249597,True
262c95ad-0fcb-4d79-85a9-94dbcfbabf73.singles,5,21,7,0.029676946,True
1bf9e000-9828-493d-9071-b36b74fe3905.singles,5,13,7,0.011029357,True
b8778d79-f856-481a-a8b1-c4cff7943a04.singles,5,6,6,0.012624062,True
d799d01a-6a82-4fc5-afc8-dde0a23b7a67.singles,5,9,7,0.013189139,True
d39ace27-30d5-4f93-9f3e-3d8d9e4f7df7.singles,5,48,7,0.004805712,True
e606c7a2-7339-456b-aca5-d14921a7f65e.singles,5,17,6,0.653948836,True
be118788-36f9-4ba8-aabf-21d60eb49088.singles,5,23,7,0.021419224,True
aa477f33-5bcd-4a46-a203-0660507e4d3c.singles,5,24,7,0.019675169,True
3b25d5ae-22d3-4dfd-ac01-91df37429bad.singles,5,3,6,0.070125475,True
662934fe-6bc0-4552-bedb-dc74bb6313a7.singles,5,13,7,0.427793699,True
3b92009c-f0d1-423e-8bf8-473637c33b9e.singles,5,4,7,0.004762958,True
4e3d5191-b674-442f-82d0-6d2dbc239f8f.singles,5,9,6,0.986559559,True
b8451eb3-a805-4521-98c4-1b1a6020787e.singles,5,7,7,0.013708874,True
cce6f3bf-6559-4aec-a224-535ad3c5084f.singles,5,27,6,20,False
1163cc2f-915a-4a17-bd9d-460b3c499cbc.singles,5,35,7,0.187020376,True
35a0995f-381e-4819-98f3-038a94b77453.singles,5,63,8,0.003015348,True
b4dff322-77c9-4eed-9724-9f29d0cf08fe.singles,5,4,8,0.698871409,True
225f7bc8-71ad-43ea-b72a-5984d6b0f2f3.singles,5,12,7,0.475835914,True
8227a93c-4f1f-4cf9-abab-912db0e4a13f.singles,5,32,6,0.043002307,True
85e50d08-092c-4387-8dff-ccc0201d5280.singles,5,38,7,0.005904511,True
93bc9a6e-8652-4251-a655-313d1920b724.singles,5,16,7,0.050408566,True
6d7ed034-04cd-4c20-8e7d-fb7471982334.singles,5,10,7,0.024655429,True
7ffc04c2-ea9c-46e1-ae8e-6c37b7978e6c.singles,5,12,7,0.044337916,True
1cf996af-959a-4fcd-a92f-e8bcd5648912.singles,5,3,6,0.010994561,True
5f9c45e7-b76d-4ea5-9de3-df0934431b1b.singles,5,3,6,0.02923335,True
35ab1868-f2c8-4bf9-9d21-935d1cda832c.singles,5,22,6,0.439531397,True
9aa72ffa-d9af-4cc1-8529-eff0ea07f830.singles,5,43,7,0.42845632,True
3f2bf19c-1bf4-410e-b299-995e7c3b32f8.singles,5,2,6,0.079064576,True
ff85cbda-229b-41ef-823a-64f7c31f2511.singles,5,94,8,0.004467121,True
283f736d-03ae-42ee-b94a-e501d143791b.singles,5,9,7,0.00917579,True
a5c8139d-6f43-478b-90d3-0ef8803b7516.singles,5,49,8,0.061708468,True
0de3170e-9a98-4dbb-a7bd-3c751e1783c7.singles,5,0,6,0.272453806,True
b32df5c3-d27c-4899-b5c8-e320e4d5649e.singles,5,43,7,0.011108427,True
82b6257a-bfaf-4ed8-9d24-5e2b27797cb1.singles,5,90,8,0.004408773,True
bffd1f36-2f0b-4e50-9476-ffc564086cdf.singles,5,73,7,0.006374302,True
6cf0b780-50ef-4a5d-a4f8-192e5751def8.singles,5,73,7,0.032222854,True
197a552c-7d6d-490e-924f-b5454a3cfe22.singles,5,24,7,0.14128701,True
dcf0e132-fc34-4a1c-a37b-772f7fdd5fd5.singles,5,25,8,0.007598478,True
dbd9e579-6f8f-464c-b2f0-6aa1dd338e6e.singles,5,21,8,0.007780701,True
5fe4dcef-6b26-4cd1-9552-9110bf20ec56.singles,5,9,7,0.004473856,True
2341c0cd-acbb-4d40-b6c8-79078e6b98a9.singles,5,94,7,1.063010098,True
260f2e38-2fe0-4af2-985c-17c15f228ec6.singles,5,7,7,0.004570738,True
2fc2fca4-37e2-4eae-8e0e-7d103dd9b768.singles,5,15,8,0.001304027,True
ef3fd69b-451e-4f3d-ba43-fa78002d222b.singles,5,47,7,0.032551728,True
a497fb7e-f87a-46b5-a2b2-e6688a169316.singles,5,9,7,1.115604421,True
d3da752b-9eac-48e8-9ad7-cf88a7ab88f7.singles,5,9,8,0.001387784,True
7f2e91a5-8f46-4ea9-9800-29efdd67e958.singles,5,32,7,0.002396587,True
dcee29ee-48d7-4fb8-b3c7-69691615f78d.singles,5,21,8,0.123663496,True
bac88355-3444-4bc7-ac1a-ed9a7f33864f.singles,5,23,6,0.014399742,True
2e871f63-4e12-441c-af2c-4dffb8f992e8.singles,5,21,7,0.066938036,True
4fcdf6f4-2376-4cff-8f8d-1ddc1251ec2f.singles,5,1,8,0.002892388,True
df38274b-3c0c-4a73-bba4-98b3e9e94f66.singles,5,39,6,0.121102534,True
1d4452ac-119c-43b5-b259-193966efb8f3.singles,5,88,8,0.002556107,True
6708046b-e6c2-4b49-889c-e7bfdcd93034.singles,5,7,6,0.259670777,True
81e0ba91-ce5c-4732-bc24-aacfe15a044b.singles,5,16,6,1.307838244,True
d816a05b-d6f8-47ba-ba34-b7c74673201a.singles,5,7,8,0.007121044,True
20f81eaa-b93b-4d03-976b-980c019e310c.singles,5,11,7,0.009491271,True
449a1633-6a4e-4632-b35e-7fcd1879bd5b.singles,5,7,7,0.030295471,True
3d1e6726-5e8d-4550-a68a-44743cc7f6e4.singles,5,1,8,0.002535348,True
347c38b3-d3c4-4612-b7ec-9bdebf19d444.singles,5,6,6,1.86416327,True
53c38464-04d0-4313-a1dd-3de2f396262b.singles,5,7,7,0.020551363,True
3d6c0fd1-d0e9-475c-a297-f474752e2f64.singles,5,48,7,0.004454018,True
95a282c5-40e6-4da3-8d72-5d6d9fda3c70.singles,5,17,7,0.004370392,True
909c4ff6-84d5-4015-b3f0-93c9a5e7e2e5.singles,5,15,7,0.001617576,True
828d8771-d116-4f53-af27-0f83aab17d68.singles,5,91,7,0.017451307,True
f2df2f59-aae1-4471-a538-4d2d5e85c1e8.singles,5,100,7,0.010608908,True
48c67b65-e01e-4cca-8a89-33176a02c5fa.singles,5,34,6,0.0174416,True
8340c4e5-2ab8-466f-bc84-b1b2d4e8f3ef.singles,5,2,8,0.002534155,True
eeb48f2f-5c37-450c-80f3-407f97193a19.singles,5,9,6,0.039814028,True
ebe96b46-3b20-4b3f-b42f-1f660b1715ad.singles,5,26,7,0.020886624,True
8a7f165c-d542-4db3-b578-3b081599781f.singles,5,33,7,0.017660389,True
d3ebb06e-b41f-4d71-aca5-d66e107fd0c3.singles,5,35,7,0.261681247,True
dc5d8de6-f424-4246-ba58-3205011c4fe0.singles,5,66,7,0.851037372,True
660cfdc1-5598-4514-8d03-38d48e04dad2.singles,5,9,7,0.039317753,True
ec084520-8033-430c-bf1c-b673ec81bebb.singles,5,24,8,0.001479155,True
d1e3aced-0c37-4d95-9c90-43da28465c44.singles,5,16,7,0.017058295,True
cdac8324-d1a9-4dda-ada7-0ae5ab5f6e3d.singles,5,24,7,0.001696314,True
6943eb18-f846-4706-ba5e-46d996a54800.singles,5,13,7,0.223426424,True
3d0f3174-2009-4fe2-b921-15b356c31d99.singles,5,22,7,0.004681827,True
d6114b2d-a313-4c38-9910-3b22801e12f8.singles,5,19,7,0.002075686,True
739fa0b1-b7f6-4113-86b0-c135054e9937.singles,5,21,8,0.002958601,True
9a039394-5248-4484-b616-8ddc5c98966c.singles,5,19,6,0.093010115,True
c8d57d99-0fa9-42e8-a535-644789bf37b1.singles,5,32,7,0.011106772,True
25603e17-84d0-4200-936c-9f5c3993e1de.singles,5,11,6,0.111056845,True
3ba155a8-7fc4-4d72-adaf-ee56e2689f70.singles,5,7,7,0.001706653,True
2a9afcce-c302-4243-a159-4ab8978dfb78.singles,5,7,6,0.632984288,True
ecac9aaf-e1bf-44e6-9996-661082e19927.singles,5,13,6,0.124476564,True
e24c17de-fcab-4219-94a3-c2e17ef8e314.singles,5,49,8,0.011930079,True
ab6a14a7-4944-42b6-bedd-7802ecf0554b.singles,5,4,8,0.061806648,True
d9bb9464-e838-428c-b9d8-d53c6ac8ea97.singles,5,2,6,0.02239761,True
b179ac63-b057-4cfe-9f5e-a83828ba379e.singles,5,22,8,0.023948129,True
48ea1773-2e36-474f-9941-df77ae3b7ad4.singles,5,23,6,0.033077554,True
39ee17f5-20b6-48c9-a041-3c7d76ce99d7.singles,5,23,7,0.058407286,True
e3d7c280-daf7-44e0-9842-1848fabdebed.singles,5,72,7,0.0902858,True
baf58400-6852-4d0d-af9a-42248c150c28.singles,5,10,6,0.043558739,True
67fbe5f6-3613-43de-8691-4c8ce6d29dd9.singles,5,9,7,0.002166646,True
5a4469d5-0d8e-4328-a7b5-2b71a0ca294d.singles,5,16,7,0.004540452,True
b583d58a-3cc3-4c63-86a7-aca02476ac2e.singles,5,13,7,0.398929737,True
6a6c6c1c-6e51-4ce6-9c59-b4163a720319.singles,5,24,7,0.00577113,True
18ceecfd-174b-4df7-b1c4-01541cd6aa92.singles,5,4,6,0.060054787,True
606e7143-5b87-47f5-91fa-f44351dd7503.singles,5,6,7,0.009913202,True
5298a566-12b5-45af-98ca-5ed258c8fb76.singles,5,4,7,0.012138128,True
ea1a1a93-e288-412f-b657-46d91feb621e.singles,5,2,7,0.106214516,True
166b4332-cf95-423f-8fe8-6f7997c27a64.singles,5,21,7,0.243123104,True
6dea4333-3b62-4b15-a979-66a342c775d1.singles,5,9,6,0.016714385,True
2eae1087-6141-4895-a978-1fb84a35507b.singles,5,43,7,0.002422367,True
92b1f7f0-c289-4d35-a53c-4d28450f5ec9.singles,5,16,7,0.001603538,True
b4d94bc7-cdc9-4cea-b0b4-a52d5308168f.singles,5,8,6,0.080038435,True
0da2858e-702d-4361-aa38-209ae60a61f0.singles,5,94,7,0.003647766,True
31cda50d-b260-44d9-a0cd-51c307977334.singles,5,54,7,0.00174289,True
0d4655f0-f29b-4657-9f47-695d2b5d874b.singles,5,10,8,1.297895101,True
fd1154d8-5c0a-4fac-81f0-55fd4f303fe6.singles,5,9,6,0.580584761,True
9a09fef6-8671-4bb4-ade2-0f36adfc1938.singles,5,21,7,0.008127249,True
cb99e514-e5db-476c-9523-f2c86e9d715f.singles,5,6,6,0.040088749,True
d63389cb-5a44-481f-aebc-c33a5b2aaca0.singles,5,8,7,0.052398316,True
a7c175aa-72c0-4bdb-aaf2-fad087f282fa.singles,5,16,6,1.505684262,True
a3f2d385-5f08-477d-9e02-a9f7d2076105.singles,5,3,6,0.004367536,True
70d5a4af-3eb2-40d6-a706-5f791710e1e0.singles,5,9,8,0.022256566,True
576d80dd-503c-48f6-84e0-ccf09a113d25.singles,5,18,6,1.630137651,True
414abfba-ca96-4477-9e4d-887a62b555c7.singles,5,35,7,0.016290832,True
7cee6de5-ba73-4396-b6e7-31ea69ee475e.singles,5,23,7,0.00431136,True
f9ea62ce-6871-4edc-8f06-d53645b2ad7a.singles,5,6,7,0.30178697,True
47945346-63dd-4bf1-9bea-b2e7532674ed.singles,5,12,8,0.005778502,True
bb53c261-e1f3-43d2-a1b0-e6fff6d68b3e.singles,5,8,6,0.026141626,True
b8644f71-b404-416f-b94d-4a7e7cc1ff2b.singles,5,16,7,0.001704799,True
17cfa5f9-4df6-48bf-a07d-24b844ba9521.singles,5,15,7,0.005493286,True
7d82aa22-9ce1-4389-ad17-c448123068d6.singles,5,13,7,0.004439421,True
ce27dea8-209f-4294-bde2-c076bcb39785.singles,5,16,7,0.026400972,True
7ef13750-9c4e-4733-b140-48e91db9f0ea.singles,5,22,7,0.011364375,True
1702f9ea-057b-4753-a3b4-8e237a3e38ef.singles,5,93,7,0.037039925,True
dcb70fb1-a414-4abb-ac72-b0085d7e42ff.singles,5,2,6,0.636514292,True
