instance,n,cpu_time (s),duplicates time (s),graph time (s),time spent on optimisations (s),time illegal solutions (s),iterations,number_of_runs_for_time_data,number_of_cycles,number_of_duplicates,number_of_covered_tiles,corner_check_hits,edge_pairs_hits,pairs_isolation_hits,sandwich_pairs_hits,sandwich_triple_hits
0013e80c-9d97-4a13-82f0-9ff6eed5d78f.singles,5,0.027211628,0.0001981935700000001,0.0011129361600000006,2.685e-06,2.5543070000000004e-05,0,100,40,19,8,0,0,0,1,0
00603400-42b6-4936-a5e2-3cc8c37204b1.singles,5,0.018603365,0.00018323904000000003,0.0008472028499999999,1.974e-06,2.318866e-05,0,100,35,17,8,0,0,0,2,0
00771139-feae-45dd-b14a-e85aca474fa6.singles,5,0.018244152,0.00017596603999999998,0.0003589318999999999,1.883e-06,2.4619209999999997e-05,0,100,5,13,6,0,0,1,2,0
008aa557-ebac-407b-b89d-ac9ac38682d4.singles,5,0.020786593,0.0001836234,0.0005841544500000001,1.734e-06,0.00203653738,3,100,19,13,7,0,0,0,2,0
00d1edc5-4dba-421c-aec3-3539c599f7aa.singles,5,0.016810827,0.00018303352999999998,0.0018565385400000007,1.854e-06,2.383754999999999e-05,0,100,94,17,7,0,0,1,2,0
011827b3-1c96-44be-8734-ef87c1ef4301.singles,5,0.025426662,0.00019958478999999995,0.00055428429,2.124e-06,2.6885160000000016e-05,0,100,11,15,6,0,0,0,2,0
015b764f-d6b9-49e7-aa73-b969789025f1.singles,5,0.029345314,0.00020165476999999994,0.00064121773,1.774e-06,0.0012633114399999998,3,100,20,15,6,0,0,0,0,0
0193f488-1d17-455b-868b-d5d7297176b4.singles,5,0.019819796,0.00017973585,0.0004034288900000001,2.524e-06,2.4121919999999995e-05,0,100,6,17,7,0,0,0,1,0
01ac6d1a-ff63-403b-a2ba-8bd1ecc5f8bb.singles,5,0.017512094,0.00018235592,0.0002762801000000001,1.893e-06,2.4071090000000007e-05,0,100,3,13,9,0,0,0,2,1
02092502-6088-4990-818b-d767bcc944f9.singles,5,0.022718378,0.00019331532000000002,0.00043972909999999996,1.664e-06,2.457919000000001e-05,0,100,8,15,6,0,0,0,0,0
02154980-b55d-43a2-9396-358dab150de7.singles,5,0.021194074,0.00018539706,0.0005145015,1.934e-06,2.5922439999999997e-05,0,100,9,15,6,0,0,0,2,0
02489e6c-6a27-4eb7-8aee-aa71d66a6834.singles,5,0.027529041,0.00019697289,0.00030578825,1.993e-06,0.0013030233200000004,3,100,3,12,7,0,0,0,2,1
02502cbc-dd74-4d1f-bb4a-852e41cf27d6.singles,5,0.020428378,0.00018925730999999998,0.0024525269299999998,2.515e-06,2.4981249999999994e-05,0,100,205,16,7,0,0,1,1,0
02525198-983b-47fe-9afa-4bd7f2911244.singles,5,0.026646483,0.00018347307000000004,0.0010652131200000006,2.134e-06,0.00032855322000000013,1,100,47,16,6,0,0,0,1,0
0258ac12-f377-4515-b104-114d1b5a2edd.singles,5,0.057119518,0.00017757912,0.0004912878700000002,1.543e-06,2.4522639999999997e-05,0,100,11,13,6,0,0,0,2,0
026e51a5-a7f2-4880-a85a-660fd85beb02.singles,5,0.021627062,0.00018015520000000003,0.0006865561900000003,2.825e-06,0.00031536859,1,100,21,16,7,0,0,0,1,0
0291ec75-4f44-4e7a-b1c3-b780c3383bfb.singles,5,0.020884355,0.00017925899,0.00108701017,5.179e-06,2.393646e-05,0,100,42,17,7,0,0,0,3,0
0304c018-64c7-4f89-97ac-2d9848446053.singles,5,0.020548264,0.00017957515000000004,0.0008504778700000004,1.973e-06,2.3496270000000005e-05,0,100,38,15,8,0,0,0,0,1
03441b92-33bd-484a-9751-9848b787626e.singles,5,0.018541632,0.00018885691000000002,0.0003609734300000001,2.315e-06,2.3961470000000002e-05,0,100,4,15,7,0,0,0,1,1
03a10926-540d-4a98-abbe-51729eae1e9e.singles,5,0.021260944,0.00018213951999999987,0.00037697399999999997,2.054e-06,0.00105884838,2,100,5,16,8,0,0,0,0,0
04eaefe1-e72c-4b3b-93c4-0b2a18ac48d4.singles,5,0.021291873,0.00017970780000000006,0.0004341342599999999,1.933e-06,2.382457999999999e-05,0,100,7,14,8,0,0,0,2,1
05b67cf5-fd30-42b3-92f9-56f74ee622d1.singles,5,0.033656249,0.00018257778999999994,0.0005421209299999999,1.734e-06,2.5092530000000003e-05,0,100,10,14,6,0,0,0,1,0
05d56022-d995-4b63-a96c-059c192fa64f.singles,5,0.021639224,0.00017895528000000003,0.0009580662499999999,1.713e-06,2.4222829999999986e-05,0,100,35,16,7,0,0,0,1,0
05f49c7a-fd18-4785-be0c-337181e69bf7.singles,5,0.025710342,0.00018428996000000004,0.0008206390399999995,6.012e-06,0.00041788574,1,100,26,16,8,0,0,0,0,1
05fc3bbb-5cfb-4096-b4e5-3e515d2bf6ae.singles,5,0.020415512,0.00018732444000000006,0.0014933578299999998,1.894e-06,2.4050429999999998e-05,0,100,92,18,8,0,0,0,1,0
05fd8c24-0149-446a-8de8-03102af336fc.singles,5,0.040563916,0.00022340876,0.0015357440999999997,2.074e-06,0.03323647008999999,21,100,92,16,7,0,0,0,2,0
06075914-0b8b-45b6-98d8-98aa8141b988.singles,5,0.021942986,0.00018310264,0.0005633144599999998,2.515e-06,2.384065e-05,0,100,12,15,7,0,0,0,2,1
061f5955-2888-4b63-ae0e-8aa04012cfd8.singles,5,0.024300793,0.00019299168999999984,0.0010541668599999999,2.374e-06,0.0017357179899999996,3,100,48,16,7,0,0,1,1,0
0738bec0-0098-4be6-9924-af7a7e60f967.singles,5,0.020013177,0.00017972995,0.0007759514700000002,1.944e-06,2.5525930000000004e-05,0,100,20,16,6,0,0,0,1,0
07989c72-cf7f-48ae-8aea-bc8a4af3c4a6.singles,5,0.017502462,0.00018683754000000012,0.0006745034800000002,2.535e-06,0.00114944073,3,100,21,13,8,0,0,0,3,1
07b2e373-43c4-4491-a17d-6dc7f7b89147.singles,5,0.131201935,0.00018465764000000004,0.0004573922200000001,8.826e-06,0.0010460904000000005,2,100,8,14,6,0,0,0,1,0
09c30354-70b5-475c-b5c4-c8461e2f4617.singles,5,0.01883602,0.00018679401999999995,0.00034160404000000013,1.833e-06,0.00033929850999999994,1,100,4,14,8,0,0,0,1,1
09f39634-1e32-433c-ba82-5c8ee6af5634.singles,5,0.021658993,0.0001848856700000001,0.0013765181500000007,1.944e-06,2.4501990000000006e-05,0,100,74,17,7,0,0,0,2,0
0abad872-235a-4347-abe6-d6459dced2ee.singles,5,0.01739091,0.00018340797000000007,0.0008923612800000002,1.613e-06,0.00032990911000000013,1,100,38,16,7,0,0,0,2,0
0b382fc4-c897-4574-92d8-8ea6d8ed31e1.singles,5,0.019577924,0.00018224123,0.00049125989,1.794e-06,2.360952999999999e-05,0,100,10,16,8,0,0,1,1,0
0b95eec2-3d92-42f3-9622-755140897020.singles,5,0.021074391,0.00018342738000000003,0.0014852818899999997,1.773e-06,2.4452980000000007e-05,0,100,78,18,7,0,0,0,1,0
0be9286c-d7ba-4dfb-b36d-801eda8ceeb6.singles,5,0.026211992,0.00018249257000000003,0.0004334054400000003,1.874e-06,2.4781669999999998e-05,0,100,7,15,6,0,0,0,1,0
0c444724-4815-412c-b3c9-c39d76a2529b.singles,5,0.01938821,0.00018090232,0.0004944766699999999,2.104e-06,2.3750639999999992e-05,0,100,9,17,7,0,0,0,1,0
0c80160e-a572-4bfb-b7b1-0c4e783cdc9f.singles,5,0.021373175,0.00018023343999999997,0.00061183758,1.974e-06,2.4301630000000007e-05,0,100,15,15,7,0,0,0,0,1
0cfcfe68-75a2-4141-88c0-51e475e9881b.singles,5,0.018635193,0.00018112015,0.00045059994999999993,1.803e-06,2.503414999999999e-05,0,100,6,14,6,0,0,0,1,0
0d2d6a77-7f02-48d3-aad0-7bde7e5c8096.singles,5,0.020546568,0.00018799629000000004,0.0021615746400000004,1.624e-06,0.0005028170899999998,1,100,165,17,7,0,0,0,2,0
0d437bb3-33aa-47cf-b92f-018903f79a69.singles,5,0.020419061,0.00018156116000000004,0.00100141936,7.404e-06,2.4318850000000005e-05,0,100,39,18,7,0,0,0,2,0
0d44b2d5-2ce1-491d-a844-fa34ba660347.singles,5,0.022368067,0.00018006338000000003,0.0008614408300000001,1.803e-06,2.5018889999999995e-05,0,100,38,16,6,0,0,0,2,0
0d4655f0-f29b-4657-9f47-695d2b5d874b.singles,5,0.02505112,0.00021995407999999994,0.0005452349,1.613e-06,0.024519584900000013,20,100,10,15,8,0,0,0,3,0
0da2858e-702d-4361-aa38-209ae60a61f0.singles,5,0.021920089,0.00018626751,0.00167697703,2.064e-06,2.4553930000000004e-05,0,100,94,20,7,0,0,1,2,0
0dc3ad2b-1e64-4312-b3fd-9dd11533e8fb.singles,5,0.02915778,0.00018381830999999993,0.00045828002000000023,2.073e-06,0.0008115447399999997,2,100,7,15,7,0,0,1,1,0
0dc5abd1-568a-4310-81ec-e7830d0ceac2.singles,5,0.020740142,0.0001810274899999999,0.0007705644800000001,2.315e-06,2.4142229999999993e-05,0,100,26,16,7,0,0,1,2,0
0de3170e-9a98-4dbb-a7bd-3c751e1783c7.singles,5,0.021660258,0.00019539959999999998,0.00011244574,1.974e-06,2.799852000000001e-05,0,100,0,9,6,0,0,0,0,1
0e00df10-77f5-4276-afcc-a49ba5778fb1.singles,5,0.019551652,0.00018118381000000006,0.0009248724799999997,1.954e-06,2.4046620000000003e-05,0,100,33,17,7,0,0,0,1,0
0e546762-b8f0-48fc-939a-a5b02cc9b21c.singles,5,0.039061987,0.00019435014999999992,0.0012741831100000001,1.683e-06,2.858695e-05,0,100,66,17,6,0,0,0,2,0
0e708452-3f1d-40cb-ad97-217e7d04101a.singles,5,0.021611409,0.00019785113000000008,0.0009693954500000001,1.713e-06,2.8901469999999996e-05,0,100,43,16,6,0,0,0,2,0
0e8a4ced-1fbd-45ea-8004-e001b847c348.singles,5,0.025460537,0.00018520173000000006,0.0008246645699999999,1.854e-06,0.0007768386899999996,2,100,27,17,7,0,0,0,1,0
0ea487df-5a52-4b68-a170-365ee509750d.singles,5,0.019439905,0.0001930486000000001,0.00261256787,2.004e-06,2.3832859999999997e-05,0,100,208,20,8,0,0,0,3,0
0eacca2d-8a0f-498a-ad2b-03a8f584d78e.singles,5,0.022826183,0.00018257059000000006,0.00059327242,2.194e-06,2.5663269999999997e-05,0,100,15,14,6,0,0,0,2,0
0eca2dbd-a063-4467-bab3-ffd7edd0a7fc.singles,5,0.022084786,0.00018903624999999996,0.0008556236299999998,1.874e-06,0.00102536322,3,100,27,17,8,0,0,0,1,0
1034cc94-c132-4892-b713-53f2fb501368.singles,5,0.017785458,0.00018822809,0.0005503341500000001,1.703e-06,2.4943709999999997e-05,0,100,10,16,8,0,0,0,2,0
10d0a3ad-5fb0-4b58-be57-521ded2c1996.singles,5,0.021569494,0.00018132896999999991,0.0008192134999999998,2.094e-06,2.4199009999999994e-05,0,100,22,17,7,0,0,0,1,0
11057e58-a148-41d6-a06e-c9171a091aeb.singles,5,0.021410122,0.00018002648999999995,0.0005355992000000001,1.823e-06,2.3813059999999998e-05,0,100,10,14,7,0,0,0,1,0
113ccb00-bcb3-442a-a423-e48dcafd7cdc.singles,5,0.021776933,0.00018908670999999994,0.0008239377600000001,1.763e-06,0.0016410518699999995,3,100,35,14,6,0,0,0,1,0
114555e1-297b-4b8f-9214-3e56093cc71d.singles,5,0.027182642,0.00017714418,0.00017840926000000008,2.184e-06,2.446142000000001e-05,0,100,1,10,6,0,0,0,1,0
1146979e-afbd-4d6b-a5f4-4fe4a9d1524e.singles,5,0.022644332,0.00018004261,0.00020032127000000003,2.465e-06,2.574028999999999e-05,0,100,1,12,6,0,0,1,2,0
1163cc2f-915a-4a17-bd9d-460b3c499cbc.singles,5,0.021654209,0.00018495262999999998,0.0009783253999999996,2.254e-06,2.4713420000000004e-05,0,100,35,17,7,0,0,0,1,0
1169c009-ba5f-47d9-b952-069d4101e217.singles,5,0.020835594,0.00019512584999999995,0.0005674602800000001,1.984e-06,2.4852989999999993e-05,0,100,13,14,8,0,0,0,1,1
11a12554-06f4-4502-89e4-f3be5aa227b1.singles,5,0.03462953,0.00019086768999999995,0.0007569767599999999,2.404e-06,0.004444498880000001,7,100,22,16,8,0,0,0,1,0
121a033e-f3fa-4978-bd76-b25e650c3ac2.singles,5,0.019220107,0.00018214767999999998,0.00089897096,3.196e-06,2.4211000000000002e-05,0,100,29,16,7,0,0,0,2,0
124e628f-393d-422c-ae31-c9357856e0b6.singles,5,0.021568241,0.00018582983,0.0007877030699999999,1.994e-06,2.4193299999999994e-05,0,100,21,15,8,0,0,0,2,1
1288b4eb-be33-429b-86aa-eeef1b156d5a.singles,5,0.018414976,0.00018102834999999995,0.00040764275,2.285e-06,2.4109270000000008e-05,0,100,8,15,7,0,0,0,1,0
12bd0619-4e1c-4800-99d8-a1adbc122821.singles,5,0.017933708,0.00018284168,0.00024122533,2.344e-06,2.4388439999999994e-05,0,100,2,12,7,0,0,0,1,1
12eeec98-989c-4f56-b405-307f3d4bd226.singles,5,0.020194119,0.00018258422000000003,0.00061244496,2.144e-06,0.00031613979,1,100,13,18,8,0,0,0,1,0
131e9cf1-9c0b-475e-8ff1-e71a79e65f61.singles,5,0.022284229,0.00018284451,0.0004114971799999998,3.166e-06,0.00032954039,1,100,6,17,8,0,0,0,1,0
139b5128-c623-44ae-b4e6-25a596d3adc2.singles,5,0.023978039,0.00018263718999999995,0.0006081121499999999,2.675e-06,2.4385569999999997e-05,0,100,13,17,7,0,0,1,1,0
13be0ba3-7474-4edf-9f5d-37078c37831f.singles,5,0.018191967,0.00018236689000000004,0.0004071547999999999,3.216e-06,2.4093400000000006e-05,0,100,5,14,7,0,0,0,1,0
141ec9fc-75a2-4032-80d7-350cf5e9af9c.singles,5,0.020239662,0.00018812244000000002,0.0014716826100000001,2.524e-06,2.4463140000000002e-05,0,100,92,17,7,0,0,1,3,0
1438da7e-e26e-49f2-8ba2-3f9238acaab0.singles,5,0.017358822,0.00018272388999999992,0.00033625446999999993,2.124e-06,2.3895709999999996e-05,0,100,4,14,7,0,0,0,1,0
14cf0050-69a6-44b9-873f-df1c20d20120.singles,5,0.018165237,0.00018438773000000006,0.0010644994599999997,1.753e-06,2.438619999999999e-05,0,100,35,17,7,0,0,0,2,0
14fd7b30-23a7-4456-af96-f46f0bad0391.singles,5,0.018120116,0.00018182316,0.00043397450999999997,1.753e-06,2.3869590000000016e-05,0,100,8,15,7,0,0,0,2,0
15b5dfed-991a-45c6-9199-654aa296248a.singles,5,0.023691039,0.00019204236000000004,0.00044225549999999997,1.723e-06,0.0010018887900000001,2,100,8,17,8,0,0,0,1,0
1645263d-5194-46ee-ac39-2df6ab47fc78.singles,5,0.019491406,0.00018627436999999996,0.0008913426099999999,1.884e-06,2.4916090000000006e-05,0,100,26,18,7,0,0,0,2,0
166b4332-cf95-423f-8fe8-6f7997c27a64.singles,5,0.023299633,0.00018532884000000007,0.00066366248,1.984e-06,0.00040807502999999987,1,100,21,14,7,0,0,1,1,0
16768c9d-e20a-46b4-a4b4-f3977ccf7262.singles,5,0.021210011,0.00019135352000000002,0.0006428763900000001,2.004e-06,0.00038463371000000004,1,100,15,13,7,0,0,1,0,1
16a19430-0130-44b7-b1aa-b9dd2a87710f.singles,5,0.021515586,0.00018556514999999995,0.00060324196,2.164e-06,0.0005290170600000001,1,100,12,16,8,0,0,0,1,0
16e7d1ba-d3e4-468d-b709-7da0a56fb28d.singles,5,0.021065909,0.00018530039000000005,0.00052266488,2.214e-06,2.485763e-05,0,100,10,15,7,0,0,1,1,0
1702f9ea-057b-4753-a3b4-8e237a3e38ef.singles,5,0.023607187,0.0001827723399999999,0.0014962104499999997,2.184e-06,2.4461509999999997e-05,0,100,93,18,7,0,0,1,0,0
170e8755-9d24-4f15-9a46-6d782273365a.singles,5,0.024176498,0.00019294661999999998,0.00082786368,1.803e-06,0.003090267120000001,4,100,30,16,8,0,0,0,2,0
1779397d-1236-4ca6-9950-c272b737ab03.singles,5,0.021110679,0.00018461574000000006,0.0005379684899999999,2.385e-06,2.4763960000000013e-05,0,100,11,14,7,0,0,0,0,0
17cfa5f9-4df6-48bf-a07d-24b844ba9521.singles,5,0.01997355,0.00018811505000000003,0.0006822563400000002,3.056e-06,2.4596039999999992e-05,0,100,15,18,7,0,0,0,1,0
17d05a55-4d6a-4d2e-9fc0-f81fa207c05e.singles,5,0.022327629,0.00019208048000000008,0.0009767951599999997,1.823e-06,2.619666e-05,0,100,40,16,7,0,0,0,2,0
17d08296-dff5-4c30-99b5-71d039951e9d.singles,5,0.024051226,0.00018279222000000005,0.0004897161799999999,2.244e-06,2.5385890000000013e-05,0,100,12,12,6,0,0,0,1,0
17e1b818-cadf-47c5-8791-8e0608ffc58b.singles,5,0.018536513,0.00018593715999999996,0.00143374053,2.264e-06,2.465086e-05,0,100,91,19,8,0,0,0,3,0
1893d907-da6d-4aef-a5a4-2ad8d7f8a063.singles,5,0.020910408,0.00018093962999999997,0.00052608623,6.122e-06,2.526210999999999e-05,0,100,9,15,6,0,0,0,2,0
18ceecfd-174b-4df7-b1c4-01541cd6aa92.singles,5,0.020515403,0.00017744607,0.00032757815999999993,2.004e-06,2.4858619999999997e-05,0,100,4,12,6,0,0,1,1,0
197a552c-7d6d-490e-924f-b5454a3cfe22.singles,5,0.021791558,0.00018482042000000004,0.0006823885699999998,1.854e-06,2.4351959999999997e-05,0,100,24,16,7,0,0,0,0,0
19d48137-bcd6-458f-9cf9-9cc78dd2d00c.singles,5,0.019885035,0.0001827243299999999,0.00087533182,1.813e-06,2.4661e-05,0,100,25,18,7,0,0,0,2,0
1a2fb166-ec2e-4007-9c91-8e6cc2cbee67.singles,5,0.028244797,0.00018270503999999994,0.0009373567300000002,1.943e-06,2.5404049999999986e-05,0,100,40,15,6,0,0,1,2,0
1acb7839-dee3-4a83-9501-e7280bbb9130.singles,5,0.02362727,0.00018563346999999998,0.0014560826999999998,2.104e-06,2.4824970000000005e-05,0,100,78,17,7,0,0,1,1,0
1ae3b6e5-db70-454a-aa97-8b856d92d217.singles,5,0.028527466,0.00018596927,0.0006798623299999999,1.773e-06,0.0008108771999999998,2,100,16,16,7,0,0,0,2,0
1b432f88-1e93-4e6a-b98e-a2d86b13fc29.singles,5,0.020768386,0.00018419120999999997,0.0011232365899999993,2.134e-06,2.4421889999999997e-05,0,100,39,18,7,0,0,0,3,0
1bf9e000-9828-493d-9071-b36b74fe3905.singles,5,0.02231724,0.00019266328,0.0005946754299999999,1.953e-06,2.429937e-05,0,100,13,16,7,0,0,0,4,0
1c383f1c-6c61-466d-9091-fb6bd1c0d605.singles,5,0.019932433,0.00018035894,0.0003132228700000002,1.903e-06,2.4988420000000008e-05,0,100,3,14,6,0,0,0,1,0
1c68b1b3-2023-41a6-b7d8-2bea176b7f17.singles,5,0.019839296,0.00018326584000000003,0.0005700443400000001,2.064e-06,2.4681820000000003e-05,0,100,13,15,7,0,0,2,1,0
1ca0937c-598e-4809-87de-422dc79acbdb.singles,5,0.021513601,0.00019644102999999988,0.0003646161299999999,1.964e-06,2.413155999999999e-05,0,100,6,14,7,1,0,0,1,0
1ca48a12-64cf-4eef-a7dc-e75d2a69341b.singles,5,0.022342746,0.00018750506000000006,0.0010017523300000003,2.044e-06,2.459237e-05,0,100,34,17,7,0,0,1,1,0
1cf996af-959a-4fcd-a92f-e8bcd5648912.singles,5,0.019754707,0.00017876021000000006,0.00027731683,1.763e-06,2.5065329999999997e-05,0,100,3,13,6,0,0,1,1,0
1d1325c5-337c-4afc-8cd6-8b73cf4ec753.singles,5,0.021670953,0.00019758328000000008,0.0006377800499999998,1.713e-06,0.0004999506699999999,1,100,13,15,7,0,0,1,3,0
1d18a244-91c2-4efc-82f1-67429cab72d1.singles,5,0.01813531,0.00019086852000000003,0.0003309692300000001,1.693e-06,2.677525999999999e-05,0,100,3,13,6,0,0,0,1,0
1d4452ac-119c-43b5-b259-193966efb8f3.singles,5,0.019414682,0.00018517583999999997,0.0014249230300000001,2.746e-06,2.434154e-05,0,100,88,18,8,0,0,0,2,0
1da8b662-04d8-4877-9f43-96ac23952a73.singles,5,0.024475617,0.00020447046000000003,0.0006646530400000005,1.894e-06,0.0054474217699999996,6,100,15,15,7,0,0,0,1,0
1db2f4d6-8708-4013-a217-d0eb03b7b1dd.singles,5,0.019744329,0.00017992831,0.0006015246800000002,2.164e-06,2.394414e-05,0,100,13,16,7,0,0,0,1,0
1dcf9f9d-cab3-45be-93e4-b7dfcfd70b78.singles,5,0.023122592,0.00018884531999999995,0.0007396241500000002,1.984e-06,0.0014431337099999999,3,100,21,16,7,0,0,0,1,0
1dd9b46f-ab0e-4ba4-a157-55c7e0eb0463.singles,5,0.019335881,0.00018166684000000004,0.00020425796000000002,0.0,2.548373e-05,0,100,1,11,6,0,0,0,0,1
1e1ced74-01fc-4ec2-816e-17584d2690c0.singles,5,0.060140988,0.00018060276000000003,0.0006066985400000001,2.044e-06,2.4539779999999994e-05,0,100,19,16,7,0,0,0,1,0
1e6e2474-05bc-42f4-a560-dc2b2132bc84.singles,5,0.016249825,0.0001938629299999999,0.00056127227,1.723e-06,2.6453029999999994e-05,0,100,9,17,7,0,0,0,1,0
1e83808e-f470-4199-953a-d66fc9fcfa7d.singles,5,0.024481559,0.00018097400999999997,0.0007294586600000001,1.603e-06,2.3957890000000016e-05,0,100,16,16,7,0,0,0,2,0
1f4dec40-d61c-4c76-af41-c4db5d1753a8.singles,5,0.021702727,0.00018688391999999998,0.00073441861,2.234e-06,0.00068035676,2,100,22,16,7,0,0,0,0,0
1f4e6e08-79bc-4225-80c0-22098023073d.singles,5,0.023377532,0.00018200430999999997,0.0003089863600000001,1.703e-06,0.00036523754,1,100,4,10,7,0,0,0,0,1
2003b8cd-4ccb-470c-9c5e-dd13c0affd39.singles,5,0.019689445,0.00018383526,0.00063816814,1.663e-06,2.4485659999999992e-05,0,100,12,17,7,0,0,1,1,0
200a2002-1ed2-4c8f-bf46-a88edc845cae.singles,5,0.018304211,0.00018878914000000006,0.00019427287000000007,1.794e-06,2.4754129999999993e-05,0,100,1,9,7,0,0,0,0,2
20a38305-6dd9-4925-a44f-c2a9ccdd4f45.singles,5,0.025579887,0.00018401849999999994,0.0006181747500000001,1.783e-06,2.399694e-05,0,100,15,16,8,0,0,1,1,0
20f81eaa-b93b-4d03-976b-980c019e310c.singles,5,0.02090671,0.00017972699999999997,0.0008743512200000001,2.705e-06,2.4110700000000003e-05,0,100,11,15,7,0,0,0,1,0
210e6fdb-8f1d-43eb-bdfe-edbfea29f73f.singles,5,0.037862419,0.0001875830000000001,0.0004623942699999997,2.405e-06,0.0016197887999999999,4,100,12,13,7,0,0,1,2,0
21148c54-239b-42ae-b0b4-ee03022950a5.singles,5,0.023362717,0.00018285420000000008,0.0005934532399999999,2.315e-06,2.4181429999999997e-05,0,100,15,14,7,0,0,0,0,1
21341361-5266-427d-be26-acea2234b685.singles,5,0.021665031,0.00018202024999999995,0.00048126078000000004,2.675e-06,0.00034346266000000007,1,100,12,15,7,0,0,0,2,0
21e305a6-7957-40c0-be1d-7a54acdad3da.singles,5,0.04153444,0.00018404305999999998,0.00045936473999999984,2.665e-06,0.0015063745500000006,3,100,7,14,7,0,0,0,2,0
21fc9bac-707c-41f3-acf5-e2e19dbfc2a7.singles,5,0.022217432,0.00018468276999999994,0.0017090206199999996,2.375e-06,2.461325000000001e-05,0,100,91,19,7,0,0,0,2,0
223c203d-df0e-4254-b2d7-6e1a1f58c232.singles,5,0.022388208,0.00018816040999999998,0.0003004387199999999,1.673e-06,0.00429374232,6,100,3,14,7,0,0,0,1,0
225f7bc8-71ad-43ea-b72a-5984d6b0f2f3.singles,5,0.040040342,0.00018034176999999997,0.0005971908299999999,2.535e-06,2.409315999999999e-05,0,100,12,16,7,0,0,0,1,0
22ef4721-f33e-49fc-99a7-56b98f59c98e.singles,5,0.018252317,0.00018134775999999991,0.00062055728,2.525e-06,2.4399210000000006e-05,0,100,12,16,7,0,0,1,2,0
2307e96b-bd41-4bfc-94c8-ecba3bdc7d2c.singles,5,0.023158778,0.00018482823,0.0016231861499999998,1.723e-06,2.3965900000000004e-05,0,100,97,19,8,0,0,0,2,0
230f5573-ad9e-429d-86ba-0ce86a5abe22.singles,5,0.02246219,0.00018223640999999994,0.0009709113599999994,1.964e-06,2.4348470000000004e-05,0,100,36,17,7,0,0,0,1,0
2341c0cd-acbb-4d40-b6c8-79078e6b98a9.singles,5,0.035716419,0.00019565409999999997,0.0015222594199999992,2.074e-06,0.00036578628000000007,1,100,94,16,7,0,0,1,2,0
238e1b45-305d-4e03-a380-31372c884f5f.singles,5,0.025247352,0.00020667338000000004,0.0004356274,3.066e-06,0.015619054520000002,14,100,7,14,8,0,0,0,3,0
238fe6fe-36d1-4667-abf9-ef8ec7fceabc.singles,5,0.019863981,0.00018399796999999995,0.0011769979600000007,2.214e-06,2.4299199999999986e-05,0,100,67,17,7,0,0,0,2,0
24747cb3-2e71-4a39-a5fd-690cde891c3c.singles,5,0.016608049,0.00018038447000000006,0.0004818743899999998,1.814e-06,2.4449880000000003e-05,0,100,7,16,7,0,0,0,1,0
24b5d08a-4185-4920-a705-998261fc3a8f.singles,5,0.018538578,0.00018258984999999997,0.0004424861999999998,1.613e-06,2.7576460000000003e-05,0,100,6,13,7,0,0,0,0,1
24f1aff6-27cf-4de3-9716-47ce3b942abc.singles,5,0.019184743,0.00018209309999999999,0.0004326614600000002,2.114e-06,2.473376e-05,0,100,7,14,7,0,0,0,1,0
25603e17-84d0-4200-936c-9f5c3993e1de.singles,5,0.022199175,0.00018289662999999997,0.0005230224500000001,1.954e-06,2.7856470000000008e-05,0,100,11,15,6,0,0,0,3,0
25e9e052-b61b-434e-b2f9-52f30a6f51d5.singles,5,0.017394757,0.0001845493900000001,0.00069029629,2.404e-06,0.0003588384,1,100,21,16,7,0,0,0,1,0
260f2e38-2fe0-4af2-985c-17c15f228ec6.singles,5,0.019159265,0.0001854347700000001,0.0004623015300000002,1.794e-06,2.6274409999999998e-05,0,100,7,14,7,0,0,0,1,0
26174738-2f0a-468a-b8d3-0b95f0915ffe.singles,5,0.021049225,0.00018412954,0.0007093429700000002,1.763e-06,0.00038389041999999996,1,100,18,16,7,0,0,0,2,0
262c95ad-0fcb-4d79-85a9-94dbcfbabf73.singles,5,0.018473514,0.00018285936000000003,0.0007761297899999997,1.974e-06,2.3986499999999988e-05,0,100,21,16,7,0,0,0,2,0
26851ccf-e82e-4645-8215-bb127d9860de.singles,5,0.021245301,0.00018900647000000002,0.00068737763,1.733e-06,0.0010755068899999996,3,100,19,16,7,0,0,0,0,0
26d13d60-05f3-4d44-804e-9abb4c615e30.singles,5,0.018056813,0.00018253467999999998,0.0009421375899999999,1.714e-06,2.4791699999999988e-05,0,100,39,17,7,0,0,0,2,0
26d62745-9be0-4843-8e7f-8e4b86d8f3a3.singles,5,0.021189292,0.00018066294999999997,0.0006546366999999996,1.873e-06,2.5259970000000007e-05,0,100,25,13,6,0,0,0,1,0
26de4d47-c698-47c4-b566-659f78e8d1a1.singles,5,0.021539153,0.0001836170499999999,0.0007477681900000003,2.295e-06,2.4391699999999996e-05,0,100,19,18,7,0,0,0,3,0
26f0812c-bad6-45d0-a61e-d76c674f4628.singles,5,0.018831857,0.00018193108999999994,0.0008076594899999998,2.254e-06,2.466648e-05,0,100,22,17,7,0,0,0,1,0
26f2a1e9-c019-4e5e-ab7b-920711ec1b49.singles,5,0.021984652,0.00018619774000000003,0.0004686040199999999,7.504e-06,0.0003774111399999999,1,100,7,15,6,0,0,0,1,0
26ffc66c-4082-4838-887c-0dedd537f4b3.singles,5,0.020679949,0.00018433562999999997,0.00033685416000000016,1.883e-06,2.5011830000000002e-05,0,100,4,13,8,0,0,0,0,1
